behavior	doi	species	gender	figure	condition	brain_code	cell_type
pain	10.1016/0306-4522(95)00541-2	rat	male	Figure 5	of the left cornea	R4.31	
pain	10.1016/j.jpain.2010.09.005	rat	male	Table 1	formalin injection	R24	
pain	10.1016/j.jpain.2010.09.005	rat	male	Figure 1	noxious cutaneous mechanical stimulation	R4.1	
pain	10.1016/j.jpain.2010.09.005	rat	male	Figure 2	subcutaneous injection of formalin	R114	
pain	10.1016/j.jpain.2010.09.005	rat	male	Figure 3	Plantar incision of propofal	R1	
pain	10.1523/JNEUROSCI.12-12-04878.1992	rat	female	Figure 6	mechanical stimulation of the lower urinary tract(LUT)	R1	
pain	10.1523/JNEUROSCI.12-12-04878.1992	rat	female	Figure 7	mechanical stimulation of the lower urinary tract(LUT)	R1	
pain	10.1523/JNEUROSCI.12-12-04878.1992	rat	female	Figure 8	mechanical stimulation of the lower urinary tract(LUT)	R1	
pain	10.1523/JNEUROSCI.12-12-04878.1992	rat	female	Figure  6	mechanical stimulation of the lower urinary tract(LUT)	R34	
pain	10.1523/JNEUROSCI.12-12-04878.1992	rat	female	Figure  6	mechanical stimulation of the lower urinary tract(LUT)	R92	
pain	10.1523/JNEUROSCI.12-12-04878.1992	rat	female	Figure  8	chemical irratation  of the right hindpaw	R1	
pain	10.1016/0304-3959(95)00157-3	rat	female	Figure 1	capsaicin instillation	R42	
pain	10.1016/0304-3959(95)00157-3	rat	female	Figure 1	capsaicin instillation	R34	
pain	10.1016/0306-4522(91)90355-R	rat	male	Figure  1	mustard oil injection	R4.1	
pain	10.1016/0306-4522(91)90355-R	rat	male	Figure  1	mustard oil injection	R4.2	
pain	10.1016/0306-4522(91)90356-R	rat	male	Figure 2	mustard oil injection	R4.1	
pain	10.1016/0306-4522(91)90356-R	rat	male	Figure 2	mustard oil injection	R4.2	
pain	10.1016/0306-4522(91)90356-R	rat	male	Figure 2	mustard oil injection	R22	
pain	10.1016/0306-4522(91)90356-R	rat	male	Figure 2	mustard oil injection	R37	
pain	10.1016/0306-4522(91)90356-R	rat	male	Figure 2	mustard oil injection	R68	
pain	10.1016/0306-4522(91)90357-R	rat	male	Figure 3	mustard oil injection	R22	
pain	10.1016/0306-4522(91)90358-R	rat	male	Figure 4	mustard oil injection	R37	
pain	10.1016/0306-4522(91)90359-R	rat	male	Figure 5	mustard oil injection	R10	
pain	10.1002/(SICI)1096-9861(19980119)390:3<311::AID-CNE1>3.0.CO;2-4	rat	male	Figure 3	distention of the proximal colon (30 seconds on/off for 10 minutes)	R1	
pain	10.1002/(SICI)1096-9861(19980119)390:3<311::AID-CNE1>3.0.CO;2-4	rat	male	Figure 4	distention of the proximal colon (30 seconds on/off for 10 minutes)	R1	
pain	10.1002/(SICI)1096-9861(19980119)390:3<311::AID-CNE1>3.0.CO;2-4	rat	male	Figure 3	distention of the proximal colon (30 seconds on/off for 10 minutes)	R92	
pain	10.1002/(SICI)1096-9861(19980119)390:3<311::AID-CNE1>3.0.CO;2-4	rat	male	Figure 4	distention of the proximal colon (30 seconds on/off for 10 minutes)	R92	
pain	10.1002/(SICI)1096-9861(19980119)390:3<311::AID-CNE1>3.0.CO;2-4	rat	male	Figure 3	distention of the proximal colon (30 seconds on/off for 10 minutes)	R41	
pain	10.1002/(SICI)1096-9861(19980119)390:3<311::AID-CNE1>3.0.CO;2-4	rat	male	Figure 4	distention of the proximal colon (30 seconds on/off for 10 minutes)	R41	
pain	10.1002/(SICI)1096-9861(19980119)390:3<311::AID-CNE1>3.0.CO;2-4	rat	male	Figure 5	repetitive distention of the proximal colon	R1	
pain	10.1002/(SICI)1096-9861(19980119)390:3<311::AID-CNE1>3.0.CO;2-4	rat	male	Figure 5	repetitive distention of the proximal colon	R92	
pain	10.1002/(SICI)1096-9861(19980119)390:3<311::AID-CNE1>3.0.CO;2-4	rat	male	Figure 5	repetitive distention of the proximal colon	R51	
pain	10.1017/S002191181500011X	rat	male	Figure 2	dural(transverse sinus) stimulation	R1	
pain	10.1017/S002191181500011X	rat	male	Figure 3	dural(transverse sinus) stimulation	R1	
pain	10.1017/S002191181500011X	rat	male	Figure 4	dural(transverse sinus) stimulation	R1	
pain	10.1017/S002191181500011X	rat	male	Figure 2	dural(transverse sinus) stimulation	R4.1	
pain	10.1017/S002191181500011X	rat	male	Figure 3	dural(transverse sinus) stimulation	R4.1	
pain	10.1017/S002191181500011X	rat	male	Figure 4	dural(transverse sinus) stimulation	R4.1	
pain	10.1017/S002191181500011X	rat	male	Figure 2	dural(transverse sinus) stimulation	R50	
pain	10.1017/S002191181500011X	rat	male	Figure 3	dural(transverse sinus) stimulation	R50	
pain	10.1017/S002191181500011X	rat	male	Figure 4	dural(transverse sinus) stimulation	R50	
pain	10.1017/S002191181500011X	rat	male	Figure 2	dural(transverse sinus) stimulation	R54	
pain	10.1017/S002191181500011X	rat	male	Figure 3	dural(transverse sinus) stimulation	R54	
pain	10.1017/S002191181500011X	rat	male	Figure 4	dural(transverse sinus) stimulation	R54	
pain	10.1017/S002191181500011X	rat	male	Figure 2	dural(transverse sinus) stimulation	R46	
pain	10.1017/S002191181500011X	rat	male	Figure 3	dural(transverse sinus) stimulation	R46	
pain	10.1017/S002191181500011X	rat	male	Figure 4	dural(transverse sinus) stimulation	R46	
pain	10.1017/S002191181500011X	rat	male	Figure 2	dural(transverse sinus) stimulation	R53	
pain	10.1017/S002191181500011X	rat	male	Figure 3	dural(transverse sinus) stimulation	R53	
pain	10.1017/S002191181500011X	rat	male	Figure 4	dural(transverse sinus) stimulation	R53	
pain	10.1017/S002191181500011X	rat	male	Figure 2	dural(transverse sinus) stimulation	R10	
pain	10.1017/S002191181500011X	rat	male	Figure 3	dural(transverse sinus) stimulation	R10	
pain	10.1017/S002191181500011X	rat	male	Figure 4	dural(transverse sinus) stimulation	R10	
pain	10.1017/S002191181500011X	rat	male	Figure 2	dural(transverse sinus) stimulation	R10	
pain	10.1017/S002191181500011X	rat	male	Figure 3	dural(transverse sinus) stimulation	R10	
pain	10.1017/S002191181500011X	rat	male	Figure 4	dural(transverse sinus) stimulation	R10	
pain	10.1017/S002191181500011X	rat	male	Figure 2	dural(transverse sinus) stimulation	R68	
pain	10.1017/S002191181500011X	rat	male	Figure 3	dural(transverse sinus) stimulation	R68	
pain	10.1017/S002191181500011X	rat	male	Figure 4	dural(transverse sinus) stimulation	R68	
pain	10.1017/S002191181500011X	rat	male	Figure 1	dural(transverse sinus) stimulation	R1	
pain	10.1017/S002191181500011X	rat	male	Figure 2	dural(transverse sinus) stimulation	R1	
pain	10.1017/S002191181500011X	rat	male	Figure 3	dural(transverse sinus) stimulation	R1	
pain	10.1002/cne.903310406	rat	male	Figure 6	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R1	
pain	10.1002/cne.903310406	rat	male	Figure 1	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R1	
pain	10.1002/cne.903310406	rat	male	Figure 1	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 2	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 3	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 6	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 8	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 9	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 1	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R54	
pain	10.1002/cne.903310406	rat	male	Figure 2	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R54	
pain	10.1002/cne.903310406	rat	male	Figure 3	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R54	
pain	10.1002/cne.903310406	rat	male	Figure 6	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R54	
pain	10.1002/cne.903310406	rat	male	Figure 8	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R54	
pain	10.1002/cne.903310406	rat	male	Figure 9	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R54	
pain	10.1002/cne.903310406	rat	male	Figure 1	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 2	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 3	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 6	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 8	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 9	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R79	
pain	10.1002/cne.903310406	rat	male	Figure 1	received noxious pinch applied to the skin surrounding the lateral interramal vibrissa	R37	
pain	10.1002/cne.903310406	rat	male	Figure 7	noxious thermal stimulation (55°C) of the supraorbital skin	R50	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 1	unilateral subcutaneous inflammation (4 h survival time; Freund’s adjuvant injection in the plantar foot).	R109	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 1	unilateral subcutaneous inflammation (4 h survival time; Freund’s adjuvant injection in the plantar foot).	R10	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 1	unilateral subcutaneous inflammation (4 h survival time; Freund’s adjuvant injection in the plantar foot).	R13	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 1	unilateral subcutaneous inflammation (4 h survival time; Freund’s adjuvant injection in the plantar foot).	R14	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 1	unilateral subcutaneous inflammation (4 h survival time; Freund’s adjuvant injection in the plantar foot).	R22	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 1	unilateral subcutaneous inflammation (4 h survival time; Freund’s adjuvant injection in the plantar foot).	R10	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 1	unilateral subcutaneous inflammation (4 h survival time; Freund’s adjuvant injection in the plantar foot).	R18	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 2	monoarthritis (24 h post-intracapsular injection)	R10.2	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 2	monoarthritis (24 h post-intracapsular injection)	R10.1	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 2	monoarthritis (24 h post-intracapsular injection)	R4	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 3	at the level of the pontomesencephalic junction(4 h subcutaneous injection)	R7	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 3	at the level of the pontomesencephalic junction(4 h subcutaneous injection)	R3	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 3	at the level of the pontomesencephalic junction(4 h subcutaneous injection)	R5.14	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 3	at the level of the pontomesencephalic junction(4 h subcutaneous injection)	R47	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 3	at the level of the pontomesencephalic junction(4 h subcutaneous injection)	R59	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 3	at the level of the pontomesencephalic junction(4 h subcutaneous injection)	R80	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 4	subcutaneous inflammation (4 h survival time)	R80	
pain	10.1016/0306-4522(94)90035-3	rat	male	Figure 4	subcutaneous inflammation (4 h survival time)	R5.1	
pain	10.1016/S0304-3959(98)00051-7	rat	male	Figure 4	capsaicin-treated (intracisternal (i.c.) injection of 5 nmol capsaicin)	R4.1	
pain	10.1016/S0304-3959(98)00051-7	rat	male	Figure 4	capsaicin-treated (intracisternal (i.c.) injection of 5 nmol capsaicin)	R76	
pain	10.1016/S0304-3959(98)00051-7	rat	male	Figure 4	capsaicin-treated (intracisternal (i.c.) injection of 5 nmol capsaicin)	R10	
pain	10.1016/S0304-3959(98)00051-7	rat	male	Figure 6	vehicle and MK-801-treated	R13	
pain	10.1016/0306-4522(92)90235-T	rat	male	"Figure s.3,4,6"	injected with 0.3 ml of blood into the cisterna magna and survived for 2 h.	R4.1	
pain	10.1016/0306-4522(92)90235-T	rat	male	Figure s.3-4	injected with 0.3 ml of blood into the cisterna magna and survived for 2 h.	R22	
pain	10.1016/0306-4522(92)90235-T	rat	male	Figure s.3-4	injected with 0.3 ml of blood into the cisterna magna and survived for 2 h.	R10	
pain	10.1016/0306-4522(92)90235-T	rat	male	Figure s.3-4	injected with 0.3 ml of blood into the cisterna magna and survived for 2 h.	R37	
pain	10.1016/0306-4522(92)90235-T	rat	male	Figure 5	injected with 0.3 ml of blood into the cisterna magna and survived for 2 h.	R70	
pain	10.1016/0306-4522(92)90235-T	rat	male	Figure 4	received 0.3 ml of blood into the cistema magna and survived for 2 h	R5	
pain	10.1016/0306-4522(92)90235-T	rat	male	Figure 5	received 0.3 ml of blood into the cistema magna and survived for 3 h	R4.1	
pain	10.1046/j.1468-2982.2001.00285.x	rat	male	Figure 1	infusion of solvent and 1000nM capsaicin solution into the cisterna magna	R4.1	
pain	10.1046/j.1468-2982.2001.00285.x	rat	male	Figure 2	intracranial noxious stimulation	R4.1	
pain	10.1046/j.1468-2982.2001.00285.x	rat	male	Figure 3	intracranial infusion of vehicle(left) and and 1000nM capsaicin (right)	R9	
pain	10.1046/j.1468-2982.2001.00285.x	rat	male	Figure 3	intracranial infusion of vehicle(left) and and 1000nM capsaicin (right)	R7	
pain	10.1002/cne.902960402	rat	male	Figure 2	received noxious mechanical stimulation	R10	
pain	10.1002/cne.902960402	rat	male	Figure 2	received noxious mechanical stimulation	R5	
pain	10.1002/cne.902960402	rat	male	Figure 2	received noxious mechanical stimulation	R74	
pain	10.1002/cne.902960402	rat	male	Figure 2	received noxious mechanical stimulation	R25.52	
pain	10.1002/cne.902960402	rat	male	Figure 2	received noxious mechanical stimulation	R65	
pain	10.1002/cne.902960402	rat	male	Figure 1	noxious heat	R82	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R22	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R18	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R10	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R53	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R4.1	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R85	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R13	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R5	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R9	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R43	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R73	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R111	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R101	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R46.1	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R64	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R55	
pain	10.1002/cne.902960402	rat	male	Figure 3	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R8	
pain	10.1002/cne.902960402	rat	male	Figure 4	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R71	
pain	10.1002/cne.902960402	rat	male	Figure 4	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R77	
pain	10.1002/cne.902960402	rat	male	Figure 4	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R103	
pain	10.1002/cne.902960402	rat	male	Figure 4	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R74	
pain	10.1002/cne.902960402	rat	male	Figure 4	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R25	
pain	10.1002/cne.902960402	rat	male	Figure 4	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R36	
pain	10.1002/cne.902960402	rat	male	Figure 4	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R45	
pain	10.1002/cne.902960402	rat	male	Figure 4	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R57	
pain	10.1002/cne.902960402	rat	male	Figure 4	noxious mechanical stimulation.(Vibratory stimulation or the brushing of hairs)	R69	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R4.1	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R4.2	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R1	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R4.1	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R22	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R53	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R50	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R10	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R4.2	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R46	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R13	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R4.3	
pain	10.1007/bf00228014	rat	male	Figure 1	received a subcutaneous injection of formalin into the left vibrissal pad	R72	
pain	10.1007/bf00228015	rat	male	Figure 2	received a subcutaneous injection of formalin into the dorsocaudal corner of the left vibrissal pad	R4.2	
